president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,All polls,10/8/2022,12/17/2021,12/20/2021,American Research Group,C+,1100,a,1.1012644,0,46,49,45.169399,49.9547,"","",https://americanresearchgroup.com/economy/,78115,151203,12/21/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/16/2021,12/22/2021,Morning Consult,B,45000,a,.14891856,0,44,49,43.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78189,151507,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/18/2021,12/20/2021,Morning Consult,B,1999,rv,.04630705,0,43.5,52.5,42.798085,55.305168,*,"",https://morningconsult.com/2021/12/20/child-tax-credit-support-poll-build-back-better/,78105,151187,12/20/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/17/2021,12/20/2021,Change Research,B-,1895,rv,1.489931,0,44,56,44.155886,53.516763,"","",https://changeresearch.com/post/cnbc-change-research-national-poll-biden-year-1-economic-report-card/,78171,151462,1/4/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/18/2021,12/21/2021,Trafalgar Group,A-,1073,lv,1.6750448,0,40.4,55.9,42.477632,53.140242,"","",https://www.thetrafalgargroup.org/news/nat-biden-approval-1222/,78128,151321,12/23/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/19/2021,12/21/2021,YouGov,B+,1500,a,1.0469046,0,39,49,39.940779,49.927138,"","",https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,78122,151264,12/22/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/17/2021,12/23/2021,Morning Consult,B,45000,a,.14979306,0,45,48,44.298085,50.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78190,151508,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/19/2021,12/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21812078,0,42,57,42.947724,52.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78123,151280,12/22/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/20/2021,12/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21982534,0,41,57,41.947724,52.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78129,151325,12/23/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/18/2021,12/24/2021,Morning Consult,B,45000,a,.15040944,0,45,48,44.298085,50.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78191,151509,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/21/2021,12/22/2021,RMG Research,B-,1200,rv,.59143733,0,41,53,40.699272,53.425818,"","",https://scottrasmussen.com/biden-approval-slides-to-41-53-disapprove/,78152,151385,12/27/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/21/2021,12/22/2021,Zogby Analytics,B-,1311,lv,1.32264,0,49.7,48.4,47.320146,50.16396,"","",https://zogbyanalytics.com/news/1081-the-zogby-poll-president-biden-s-job-approval-and-performance-biden-s-job-approval-improves-job-performance-remains-underwater-biden-losing-ground-with-swing-voters,78169,151437,1/3/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/19/2021,12/25/2021,Morning Consult,B,45000,a,.15099197,0,44,48,43.298085,50.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78192,151510,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/20/2021,12/26/2021,Morning Consult,B,45000,a,.15157139,0,44,49,43.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78193,151511,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/21/2021,12/26/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.10930595,0,40,58,40.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78154,151415,12/27/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/21/2021,12/27/2021,Morning Consult,B,45000,a,.15189245,0,44,48,43.298085,50.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78194,151512,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/22/2021,12/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.43191179,0,41,58,41.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78155,151416,12/28/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/22/2021,12/28/2021,Morning Consult,B,45000,a,.15221491,0,44,49,43.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78195,151513,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/23/2021,12/29/2021,Morning Consult,B,45000,a,.15216457,0,44,49,43.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78196,151514,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/26/2021,12/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21380764,0,41,58,41.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78163,151424,12/29/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/24/2021,12/30/2021,Morning Consult,B,45000,a,.15199805,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78197,151515,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/27/2021,12/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21347171,0,43,56,43.947724,51.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78165,151433,12/30/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/25/2021,12/31/2021,Morning Consult,B,45000,a,.15182444,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78198,151516,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/28/2021,12/30/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21287393,0,42,57,42.947724,52.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78166,151434,12/31/2021,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/26/2021,1/1/2022,Morning Consult,B,45000,a,.15165252,0,43,50,42.298085,52.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78199,151517,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/28/2021,12/29/2021,Morning Consult,B,2000,rv,.04718078,0,43,54,42.298085,56.805168,"","",https://morningconsult.com/2022/01/10/iran-nuclear-deal-poll/,78231,151591,1/10/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/27/2021,12/30/2021,Suffolk University,B+,1000,rv,1.5628273,0,40.2,54.3,41.507351,52.43863,"","",https://www.usatoday.com/story/news/politics/2022/01/04/gop-midterm-red-flag-bidens-leadership-challenge-usat-suffolk-poll/9078226002/?gnt-cfr=1,78170,151461,1/4/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/27/2021,1/2/2022,Morning Consult,B,45000,a,.15127658,0,42,50,41.298085,52.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78200,151518,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/28/2021,1/3/2022,Morning Consult,B,45000,a,.15063099,0,42,50,41.298085,52.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78201,151519,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/29/2021,1/2/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12669594,0,40,59,40.947724,54.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78168,151436,1/3/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/30/2021,1/3/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37655371,0,40,58,40.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78173,151466,1/4/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/29/2021,1/4/2022,Morning Consult,B,45000,a,.14998279,0,42,50,41.298085,52.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78202,151520,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/30/2021,1/5/2022,Morning Consult,B,45000,a,.14934078,0,42,50,41.298085,52.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78203,151521,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/2/2022,1/4/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20801123,0,41,58,41.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78175,151487,1/5/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/2/2022,1/4/2022,The Winston Group,A/B,1000,rv,1.6152162,0,46,44,45.594543,46.602028,"","",https://www.winningtheissues.org/wp-content/uploads/2022/01/Winning-the-Issues-January-2022-National-Survey.pdf,78366,152285,1/31/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,12/31/2021,1/6/2022,Morning Consult,B,45000,a,.14835147,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78259,151743,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/2/2022,1/4/2022,YouGov,B+,1500,a,1.1409269,0,40,50,40.940779,50.927138,"","",https://docs.cdn.yougov.com/tyivpnrtkb/econToplines.pdf,78174,151468,1/5/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/1/2022,1/7/2022,Morning Consult,B,45000,a,.14737669,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78260,151744,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/3/2022,1/4/2022,RMG Research,B-,1200,rv,.58310061,0,42,50,41.699272,50.425818,"","",https://scottrasmussen.com/biden-job-approval-steady-at-41-52-disapprove/,78244,151802,1/14/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/3/2022,1/5/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20857767,0,43,57,43.947724,52.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78204,151522,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/2/2022,1/8/2022,Morning Consult,B,45000,a,.14561044,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78261,151745,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/5/2022,1/5/2022,Morning Consult,B,2200,a,.04983113,0,43,50,42.298085,52.805168,"","",https://morningconsult.com/2022/01/06/cdc-guidance-shortened-isolation-period-polling/,78216,151539,1/6/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/4/2022,1/6/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20889106,0,41,58,41.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78225,151571,1/7/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/5/2022,1/6/2022,Ipsos,B-,1000,a,.78318633,0,45.15,50.55,44.322268,51.298498,"","",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-01062022,78217,151540,1/7/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/3/2022,1/9/2022,Morning Consult,B,45000,a,.14414391,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78262,151746,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/4/2022,1/10/2022,Morning Consult,B,45000,a,.14270686,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78263,151747,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/5/2022,1/9/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12521224,0,41,59,41.947724,54.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78232,151605,1/10/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/6/2022,1/7/2022,RMG Research,B-,1200,rv,.54107331,0,41,52,40.699272,52.425818,"","",https://scottrasmussen.com/biden-job-approval-steady-at-41-52-disapprove/,78280,151801,1/14/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/5/2022,1/9/2022,TIPP Insights,A+,1308,a,2.4165546,0,44,45,44.421924,49.582341,"","",https://www.investors.com/politics/biden-approval-rating-relapses-as-omicron-surges-stock-market-slumps/,78243,151627,1/10/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/6/2022,1/10/2022,Navigator Research,B/C,1000,rv,.92042261,0,47,51,45.897399,50.310053,"","",https://navigatorresearch.org/wp-content/uploads/2022/01/Navigator-Update-01.13.2022.pdf,78266,151750,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/6/2022,1/10/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37345575,0,40,59,40.947724,54.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78247,151645,1/11/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/5/2022,1/11/2022,Morning Consult,B,45000,a,.14129787,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78264,151748,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/8/2022,1/9/2022,Morning Consult,B,2200,a,.04786542,0,43,51,42.298085,53.805168,"","",https://morningconsult.com/2022/01/13/mahomes-most-liked-nfl-player/,78254,151742,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/8/2022,1/9/2022,Morning Consult,B,2200.5,a,.0478763,0,44,50,43.298085,52.805168,*,"",https://morningconsult.com/2022/01/13/surprise-billing-polling-data-feature/,78258,151741,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/6/2022,1/12/2022,Morning Consult,B,45000,a,.13986648,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78265,151749,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/8/2022,1/9/2022,Redfield & Wilton Strategies,B/C,1500,rv,1.1663007,0,39,44,41.02165,49.822909,"","",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-9-january-2022/,78272,151762,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/7/2022,1/10/2022,Quinnipiac University,A-,1313,a,1.90141,0,33,53,36.703355,52.457134,"","",https://poll.qu.edu/poll-release?releaseid=3831,78257,151725,1/12/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/10/2022,1/10/2022,NewsNation,"",1013,rv,.84259118,0,42.1,57.7,40.648276,56.296201,"","",https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,78267,151751,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/7/2022,1/13/2022,Morning Consult,B,45000,a,.13911291,0,43,48,42.298085,50.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78299,151947,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/8/2022,1/11/2022,YouGov,B+,1500,a,.893589,0,42,50,42.940779,50.927138,"","",https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78255,151708,1/12/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/3/2022,1/16/2022,Gallup,B+,811,a,1.3191651,0,40,56,39.849744,55.049218,"","",https://news.gallup.com/poll/389033/biden-year-one-approval-ratings-subpar-extremely-polarized.aspx,78289,151866,1/18/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/9/2022,1/11/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20693497,0,40,58,40.947724,53.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78256,151724,1/12/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/8/2022,1/14/2022,Morning Consult,B,45000,a,.13835982,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78300,151948,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/10/2022,1/12/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20742913,0,39,59,39.947724,54.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78268,151753,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/11/2022,1/12/2022,RMG Research,B-,1200,rv,.52826404,0,40,53,39.699272,53.425818,"","",https://scottrasmussen.com/0118-ja-americas-best-days/,78327,152059,1/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/9/2022,1/15/2022,Morning Consult,B,45000,a,.1376156,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78301,151949,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/11/2022,1/13/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20758749,0,38,60,38.947724,55.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78279,151800,1/14/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/14/2022,Big Village,B,1014,a,1.2449109,0,42.6,48.7,43.107815,50.157374,"","",https://engine-insights.com/blog/public-opinion-polling/,78824,154901,4/26/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/14/2022,Morning Consult,B,2210,a,.04682911,0,44,50,43.298085,52.805168,"","",https://morningconsult.com/2022/01/20/wordle-millennials/,78306,151954,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/14/2022,YouGov,B+,2094,a,1.1641492,0,44,56,44.940779,56.927138,"","",https://www.cbsnews.com/news/biden-inflation-first-year-opinion-poll/,78281,151817,1/16/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/13/2022,Ipsos,B-,1005,a,.68147445,0,44.75,49.55,43.922268,50.298498,"","",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-01132022,78274,151780,1/13/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/10/2022,1/16/2022,Morning Consult,B,45000,a,.13621913,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78302,151950,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/13/2022,1/15/2022,RMG Research,B-,1200,rv,.54881162,0,44,50,43.699272,50.425818,"","",https://scottrasmussen.com/0118-ja-americas-best-days/,78326,152058,1/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/11/2022,1/17/2022,Morning Consult,B,45000,a,.13522873,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78303,151951,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/16/2022,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12461625,0,39,60,39.947724,55.33396,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78282,151830,1/17/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/15/2022,Trafalgar Group,A-,1083,lv,1.7276614,0,38.7,59.2,40.777632,56.440242,"","",https://www.thetrafalgargroup.org/news/nat-issues-biden-approval-0120/,78310,151962,1/20/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/13/2022,1/14/2022,YouGov Blue,"",1055,rv,.8549446,0,40,55,40.475801,54.243724,"","",https://today.yougov.com/topics/politics/articles-reports/2022/03/23/voters-gunshot-detection-technology-poll,78661,154090,3/24/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/10/2022,1/17/2022,Pew Research Center,B/C,5128,a,2.7840005,0,41,56,40.822959,54.473994,"","",https://www.pewresearch.org/politics/2022/01/25/biden-starts-year-two-with-diminished-public-support-and-a-daunting-list-of-challenges/,78332,152102,1/25/2022,10:42:34  8 Oct 2022
Joe Biden,All polls,10/8/2022,1/12/2022,1/18/2022,Morning Consult,B,45000,a,.13425624,0,43,49,42.298085,51.805168,"",T,https://morningconsult.com/form/global-leader-approval/,78304,151952,1/20/2022,10:42:34  8 Oct 2022
