"","Count","FIPS Code","state","Year","Month","Population","LaborForce","LaborForce_prct","Employed","Employed_prct","Unemployed","Unemployed_prct","ElectionYear","st_cd_fips","party","winner_party","president_party","Uncontested","CandidateName","Status","pv2p","party_wins","party_support","MidtermYear","term","prev","Unc_prev","approval_cent","same_party"
"127",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0646","D","R","R",0,"Brandt, Jim","Challenger",38.12,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"128",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0647","D","D","R",0,"Sanchez, Loretta","Incumbent",62.33,1,50.0833333333333,1,5,NA,NA,5.48333333333333,0
"129",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0648","D","R","R",0,"Young, Steve","Challenger",38.32,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"130",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0649","D","R","R",0,"Criscenzo, Jeeni","Challenger",34.57,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"131",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0650","D","R","R",0,"Busby, Francine","Challenger",45.01,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"132",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0651","D","D","R",0,"Filner, Bob","Incumbent",69.1,1,50.0833333333333,1,3,NA,NA,5.48333333333333,0
"133",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0652","D","R","R",0,"Rinaldi, John","Challenger",33.1,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"134",19562,6,"California",2006,10,27078759,17732943,65.5,16872699,62.3,860244,4.9,1,"0653","D","D","R",0,"Davis, Susan A.","Incumbent",69.25,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"135",19563,37,"Los Angeles County",2006,10,7381151,4806560,65.1,4582538,62.1,224022,4.7,1,NA,NA,NA,NA,0,NA,NA,0,0,0,1,NA,NA,NA,-44.6,NA
"136",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0802","R","D","R",0,"Mancuso, Rich","Challenger",29.32,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"137",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0803","R","D","R",0,"Tipton, Scott R.","Challenger",37.24,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"138",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0804","R","R","R",0,"Musgrave, Marilyn","Incumbent",51.4,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"139",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0805","R","R","R",0,"Lamborn, Doug","Challenger",59.64,1,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"140",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0806","R","R","R",0,"Tancredo, Tom","Incumbent",59.52,1,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"141",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0807","R","D","R",0,"O'Donnell, Rick","Challenger",43.37,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"142",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0801","D","D","R",1,"DeGette, Diana L.","Incumbent",100,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"143",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0802","D","D","R",0,"Udall, Mark","Incumbent",70.68,1,50.0833333333333,1,1,NA,NA,5.48333333333333,0
"144",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0803","D","D","R",0,"Salazar, John T.","Incumbent",62.76,1,50.0833333333333,1,3,NA,NA,5.48333333333333,0
"145",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0804","D","R","R",0,"Paccione, Angie","Challenger",48.6,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"146",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0805","D","R","R",0,"Fawcett, Jay","Challenger",40.36,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"147",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0806","D","R","R",0,"Winter, Bill","Challenger",40.48,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"148",19564,8,"Colorado",2006,10,3642735,2640166,72.5,2533031,69.5,107135,4.1,1,"0807","D","D","R",0,"Perlmutter, Ed","Challenger",56.63,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"149",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0901","R","D","R",0,"MacLean, Scott","Challenger",25.54,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"150",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0902","R","D","R",0,"Simmons, Rob","Incumbent",49.98,0,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"151",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0903","R","D","R",0,"Vollano, Joseph","Challenger",22.78,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"152",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0904","R","R","R",0,"Shays, Christopher","Incumbent",51.71,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"153",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0905","R","D","R",0,"Johnson, Nancy L.","Incumbent",43.54,0,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"154",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0901","D","D","R",0,"Larson, John B.","Incumbent",74.46,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"155",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0902","D","D","R",0,"Courtney, Joe","Challenger",50.02,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"156",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0903","D","D","R",0,"DeLauro, Rosa L.","Incumbent",77.22,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"157",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0904","D","R","R",0,"Farrell, Diane G.","Challenger",48.29,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"158",19565,9,"Connecticut",2006,10,2698356,1838596,68.1,1758949,65.2,79647,4.3,1,"0905","D","D","R",0,"Murphy, Christopher S.","Challenger",56.46,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"159",19566,10,"Delaware",2006,10,660866,442186,66.9,426982,64.6,15204,3.4,1,"1000","R","R","R",0,"Castle, Michael N.","Incumbent",59.59,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"160",19566,10,"Delaware",2006,10,660866,442186,66.9,426982,64.6,15204,3.4,1,"1000","D","R","R",0,"Spivack, Dennis","Challenger",40.41,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"161",19567,11,"District of Columbia",2006,10,470976,317912,67.5,299574,63.6,18338,5.8,1,NA,NA,NA,NA,0,NA,NA,0,0,0,1,NA,0,0,-44.6,NA
"162",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1201","R","R","R",0,"Miller, Jeff","Incumbent",68.54,1,37.9821428571429,1,6,NA,NA,-6.61785714285715,1
"163",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1204","R","R","R",0,"Crenshaw, Ander","Incumbent",69.67,1,37.9821428571429,1,5,NA,NA,-6.61785714285715,1
"164",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1205","R","R","R",0,"Brown-Waite, Virginia","Incumbent",59.85,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"165",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1206","R","R","R",0,"Stearns, Clifford B.","Incumbent",59.88,1,37.9821428571429,1,3,NA,NA,-6.61785714285715,1
"166",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1207","R","R","R",0,"Mica, John L.","Incumbent",63.08,1,37.9821428571429,1,6,NA,NA,-6.61785714285715,1
"167",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1208","R","R","R",0,"Keller, Ric","Incumbent",53.58,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"168",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1209","R","R","R",0,"Bilirakis, Gus Michael","Challenger",55.92,1,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"169",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1210","R","R","R",0,"Young, C.W. Bill","Incumbent",65.93,1,37.9821428571429,1,4,NA,NA,-6.61785714285715,1
"170",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1211","R","D","R",0,"Adams, Eddie Jr.","Challenger",30.34,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"171",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1212","R","R","R",1,"Putnam, Adam H.","Incumbent",100,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"172",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1213","R","R","R",0,"Buchanan, Vern","Challenger",50.08,1,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"173",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1214","R","R","R",0,"Mack, Connie IV","Incumbent",64.37,1,37.9821428571429,1,3,NA,NA,-6.61785714285715,1
"174",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1215","R","R","R",0,"Weldon, Dave","Incumbent",56.28,1,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"175",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1216","R","D","R",0,"Negron, Joe#","Challenger",49.03,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"176",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1218","R","R","R",0,"Ros-Lehtinen, Ileana","Incumbent",62.15,1,37.9821428571429,1,6,NA,NA,-6.61785714285715,1
"177",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1221","R","R","R",0,"Diaz-Balart, Lincoln","Incumbent",59.47,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"178",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1222","R","D","R",0,"Shaw, E. Clay Jr.","Incumbent",48.08,0,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"179",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1224","R","R","R",0,"Feeney, Tom","Incumbent",57.94,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"180",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1225","R","R","R",0,"Diaz-Balart, Mario","Incumbent",58.47,1,37.9821428571429,1,7,NA,NA,-6.61785714285715,1
"181",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1201","D","R","R",0,"Roberts, Joe","Challenger",31.46,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"182",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1202","D","D","R",1,"Boyd, F. Allen Jr.","Incumbent",100,1,50.0833333333333,1,3,NA,NA,5.48333333333333,0
"183",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1203","D","D","R",1,"Brown, Corrine","Incumbent",100,1,50.0833333333333,1,5,NA,NA,5.48333333333333,0
"184",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1204","D","R","R",0,"Harms, Robert J.","Challenger",30.33,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"185",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1205","D","R","R",0,"Russell, John","Challenger",40.15,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"186",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1206","D","R","R",0,"Bruderly, David E.","Challenger",40.12,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"187",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1207","D","R","R",0,"Chagnon, John F.","Challenger",36.92,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"188",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1208","D","R","R",0,"Stuart, Charlie","Challenger",46.42,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"189",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1209","D","R","R",0,"Busansky, Phyllis","Challenger",44.08,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"190",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1210","D","R","R",0,"Simpson, Samm","Challenger",34.07,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"191",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1211","D","D","R",0,"Castor, Kathy","Challenger",69.66,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"192",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1213","D","R","R",0,"Jennings, Christine","Challenger",49.92,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"193",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1214","D","R","R",0,"Neeld, Robert M.","Challenger",35.63,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"194",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1215","D","R","R",0,"Bowman, Bob","Challenger",43.72,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"195",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1216","D","D","R",0,"Mahoney, Tim","Challenger",50.97,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"196",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1217","D","D","R",1,"Meek, Kendrick B.","Incumbent",100,1,50.0833333333333,1,2,NA,NA,5.48333333333333,0
"197",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1218","D","R","R",0,"Patlak, David","Challenger",37.85,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"198",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1219","D","D","R",1,"Wexler, Robert","Incumbent",100,1,50.0833333333333,1,2,NA,NA,5.48333333333333,0
"199",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1220","D","D","R",1,"Wasserman-Schultz, Debbie","Incumbent",100,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"200",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1221","D","R","R",0,"Gonzalez, Frank J.","Challenger",40.53,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"201",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1222","D","D","R",0,"Klein, Ron","Challenger",51.92,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"202",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1223","D","D","R",1,"Hastings, Alcee L.","Incumbent",100,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"203",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1224","D","R","R",0,"Curtis, Clint","Challenger",42.06,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"204",19568,12,"Florida",2006,10,14225236,9095415,63.9,8794437,61.8,300978,3.3,1,"1225","D","R","R",0,"Calderin, Michael","Challenger",41.53,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"205",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1301","R","R","R",0,"Kingston, Jack","Incumbent",68.5,1,37.9821428571429,1,4,NA,NA,-6.61785714285715,1
"206",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1302","R","D","R",0,"Hughes, Bradley C.","Challenger",32.13,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"207",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1303","R","R","R",0,"Westmoreland, Lynn A.","Challenger",67.65,1,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"208",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1304","R","D","R",0,"Davis, Catherine","Challenger",24.64,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"209",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1306","R","R","R",0,"Price, Thomas E.","Incumbent",72.39,1,37.9821428571429,1,6,NA,NA,-6.61785714285715,1
"210",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1307","R","R","R",0,"Linder, John","Incumbent",70.91,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"211",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1308","R","D","R",0,"Collins, Michael Allen","Challenger",49.45,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"212",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1309","R","R","R",0,"Deal, Nathan","Incumbent",76.63,1,37.9821428571429,1,2,NA,NA,-6.61785714285715,1
"213",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1310","R","R","R",0,"Norwood, Charlie","Incumbent",67.36,1,37.9821428571429,1,1,NA,NA,-6.61785714285715,1
"214",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1311","R","R","R",0,"Gingrey, Phil","Incumbent",71.06,1,37.9821428571429,1,4,NA,NA,-6.61785714285715,1
"215",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1312","R","D","R",0,"Burns, Max","Challenger",49.7,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"216",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1313","R","D","R",0,"Honeycutt, Deborah Travis","Challenger",30.76,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"217",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1301","D","R","R",0,"Nelson, Jim","Challenger",31.5,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"218",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1302","D","D","R",0,"Bishop, Sanford","Incumbent",67.87,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"219",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1303","D","R","R",0,"McGraw, Mike","Challenger",32.35,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"220",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1304","D","D","R",0,"Johnson, Henry C. Jr.","Challenger",75.36,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"221",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1305","D","D","R",1,"Lewis, John","Incumbent",100,1,50.0833333333333,1,8,NA,NA,5.48333333333333,0
"222",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1306","D","R","R",0,"Sinton, Steve","Challenger",27.61,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"223",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1307","D","R","R",0,"Burns, Allan","Challenger",29.09,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"224",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1308","D","D","R",0,"Marshall, Jim","Incumbent",50.55,1,50.0833333333333,1,3,NA,NA,5.48333333333333,0
"225",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1309","D","R","R",0,"Bradbury, John D.","Challenger",23.37,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"226",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1310","D","R","R",0,"Holley, Terry","Challenger",32.64,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"227",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1311","D","R","R",0,"Pillion, Patrick Samuel","Challenger",28.94,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"228",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1312","D","D","R",0,"Barrow, John","Incumbent",50.3,1,50.0833333333333,1,5,NA,NA,5.48333333333333,0
"229",19569,13,"Georgia",2006,10,6962267,4756639,68.3,4538689,65.2,217950,4.6,1,"1313","D","D","R",0,"Scott, David","Incumbent",69.24,1,50.0833333333333,1,7,NA,NA,5.48333333333333,0
"230",19570,15,"Hawaii",2006,10,962862,641194,66.6,625805,65,15389,2.4,1,"1501","R","D","R",0,"Hough, Richard","Challenger",30.65,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"231",19570,15,"Hawaii",2006,10,962862,641194,66.6,625805,65,15389,2.4,1,"1502","R","D","R",0,"Hogue, Bob","Challenger",38.96,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"232",19570,15,"Hawaii",2006,10,962862,641194,66.6,625805,65,15389,2.4,1,"1501","D","D","R",0,"Abercrombie, Neil","Incumbent",69.35,1,50.0833333333333,1,2,NA,NA,5.48333333333333,0
"233",19570,15,"Hawaii",2006,10,962862,641194,66.6,625805,65,15389,2.4,1,"1502","D","D","R",0,"Hirono, Mazie K.","Challenger",61.04,1,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"234",19571,16,"Idaho",2006,10,1094511,749388,68.5,724893,66.2,24495,3.3,1,"1601","R","R","R",0,"Sali, Bill","Challenger",52.71,1,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"235",19571,16,"Idaho",2006,10,1094511,749388,68.5,724893,66.2,24495,3.3,1,"1602","R","R","R",0,"Simpson, Michael K.","Incumbent",64.3,1,37.9821428571429,1,7,NA,NA,-6.61785714285715,1
"236",19571,16,"Idaho",2006,10,1094511,749388,68.5,724893,66.2,24495,3.3,1,"1601","D","R","R",0,"Grant, Larry","Challenger",47.29,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"237",19571,16,"Idaho",2006,10,1094511,749388,68.5,724893,66.2,24495,3.3,1,"1602","D","R","R",0,"Hansen, Jim","Challenger",35.7,0,50.0833333333333,1,0,NA,NA,5.48333333333333,0
"238",19572,17,"Illinois",2006,10,9694364,6592252,68,6305158,65,287094,4.4,1,"1701","R","D","R",0,"Tabour, Jason E.","Challenger",15.94,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"239",19572,17,"Illinois",2006,10,9694364,6592252,68,6305158,65,287094,4.4,1,"1702","R","D","R",0,"Belin, Robert","Challenger",12.23,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
"240",19572,17,"Illinois",2006,10,9694364,6592252,68,6305158,65,287094,4.4,1,"1703","R","D","R",0,"Wardingley, Raymond G.","Challenger",22.9,0,37.9821428571429,1,0,NA,NA,-6.61785714285715,1
